time_s,voltage_v,current_a,temperature_c,soc_pct,dt_s,temperature_k,soc
2362.098,267.761,19.923,12.065,55.0,0.09999999999990905,285.215,0.55
2362.198,276.915,2.436,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2362.298,317.633,-31.639,-0.989,52.5,0.09999999999990905,272.161,0.525
2362.398,275.611,6.358,17.108,57.0,0.1000000000003638,290.258,0.57
2362.498,301.591,-49.3,30.576,58.5,0.09999999999990905,303.726,0.585
2362.598,276.871,2.383,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2362.698,302.277,-51.08,30.576,58.5,0.09999999999990905,303.726,0.585
2362.798,274.52,-3.673,31.447,50.0,0.09999999999990905,304.597,0.5
2362.898,258.079,36.389,12.065,55.0,0.1000000000003638,285.215,0.55
2362.998,274.438,-3.534,31.447,50.0,0.09999999999990905,304.597,0.5
2363.098,276.797,2.469,36.589,59.0,0.09999999999990905,309.739,0.59
2363.198,263.696,22.222,12.065,55.0,0.09999999999990905,285.215,0.55
2363.298,302.834,-51.151,30.576,59.0,0.09999999999990905,303.726,0.59
2363.398,302.367,-49.488,30.576,59.0,0.1000000000003638,303.726,0.59
2363.498,263.707,22.815,12.065,55.0,0.09999999999990905,285.215,0.55
2363.598,274.466,-3.582,31.447,50.0,0.09999999999990905,304.597,0.5
2363.698,277.025,1.561,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2363.798,263.009,22.829,12.065,55.0,0.09999999999990905,285.215,0.55
2363.898,316.301,-27.297,-0.989,52.5,0.1000000000003638,272.161,0.525
2363.998,315.254,-25.403,-0.989,52.5,0.09999999999990905,272.161,0.525
2364.098,276.999,1.54,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2364.198,274.479,-3.592,31.447,50.0,0.09999999999990905,304.597,0.5
2364.298,309.91,-17.326,-0.989,52.5,0.09999999999990905,272.161,0.525
2364.398,278.926,0.374,17.108,57.0,0.1000000000003638,290.258,0.57
2364.498,272.188,3.422,12.065,55.0,0.09999999999990905,285.215,0.55
2364.598,305.87,-14.017,-0.989,52.5,0.09999999999990905,272.161,0.525
2364.698,278.895,0.339,17.108,57.0,0.09999999999990905,290.258,0.57
2364.798,278.953,0.218,17.108,57.0,0.09999999999990905,290.258,0.57
2364.898,305.7,-15.961,-0.989,52.677,0.1000000000003638,272.161,0.52677
2364.998,279.411,-0.914,17.108,57.0,0.09999999999990905,290.258,0.57
2365.098,306.261,-17.091,-0.989,53.0,0.09999999999990905,272.161,0.53
2365.198,274.901,-4.752,31.447,50.0,0.09999999999990905,304.597,0.5
2365.298,306.517,-17.324,-0.989,53.0,0.09999999999990905,272.161,0.53
2365.398,306.431,-16.975,-0.989,53.0,0.1000000000003638,272.161,0.53
2365.498,280.636,-2.999,17.108,57.0,0.09999999999990905,290.258,0.57
2365.598,276.982,1.049,12.065,55.0,0.09999999999990905,285.215,0.55
2365.698,274.647,-3.866,31.447,50.0,0.09999999999990905,304.597,0.5
2365.798,296.679,-31.773,30.576,59.5,0.09999999999990905,303.726,0.595
2365.898,276.872,1.539,36.506,59.0,0.1000000000003638,309.65599999999995,0.59
2365.998,276.87,1.573,36.594,59.0,0.09999999999990905,309.74399999999997,0.59
2366.098,272.745,8.496,12.065,55.0,0.09999999999990905,285.215,0.55
2366.198,276.852,1.536,36.627,59.0,0.09999999999990905,309.777,0.59
2366.298,276.849,1.548,36.592,59.0,0.09999999999990905,309.74199999999996,0.59
2366.398,274.439,-3.25,31.447,50.0,0.1000000000003638,304.597,0.5
2366.498,274.435,-3.28,31.447,50.0,0.09999999999990905,304.597,0.5
2366.598,274.44,-3.249,31.447,50.0,0.09999999999990905,304.597,0.5
2366.698,291.144,1.845,-0.989,53.0,0.09999999999990905,272.161,0.53
2366.798,279.695,1.025,17.108,57.0,0.09999999999990905,290.258,0.57
2366.898,290.636,-14.219,30.576,59.5,0.1000000000003638,303.726,0.595
2366.998,289.872,-12.154,30.576,59.5,0.09999999999990905,303.726,0.595
2367.098,276.813,1.519,36.627,59.0,0.09999999999990905,309.777,0.59
2367.198,277.374,5.127,17.108,57.0,0.09999999999990905,290.258,0.57
2367.298,274.451,-3.338,31.447,50.0,0.09999999999990905,304.597,0.5
2367.398,286.176,-2.3,30.576,59.5,0.1000000000003638,303.726,0.595
2367.498,276.4,6.436,17.108,57.0,0.09999999999990905,290.258,0.57
2367.598,276.764,1.56,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2367.698,276.765,1.537,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2367.798,283.789,2.916,30.576,59.5,0.09999999999990905,303.726,0.595
2367.898,276.745,1.566,36.506,59.0,0.1000000000003638,309.65599999999995,0.59
2367.998,267.974,12.64,12.065,55.0,0.09999999999990905,285.215,0.55
2368.098,275.091,-5.18,31.447,50.0,0.09999999999990905,304.597,0.5
2368.198,275.098,-5.089,31.447,50.0,0.09999999999990905,304.597,0.5
2368.298,275.098,-5.154,31.447,50.0,0.09999999999990905,304.597,0.5
2368.398,271.839,14.639,17.108,57.0,0.1000000000003638,290.258,0.57
2368.498,271.297,15.416,17.108,57.0,0.09999999999990905,290.258,0.57
2368.598,275.629,-6.71,31.447,50.5,0.09999999999990905,304.597,0.505
2368.698,276.692,1.574,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2368.798,269.675,18.302,17.108,57.0,0.09999999999990905,290.258,0.57
2368.898,282.913,2.351,30.576,59.5,0.1000000000003638,303.726,0.595
2368.998,274.978,-4.402,31.447,50.5,0.09999999999990905,304.597,0.505
2369.098,276.679,1.558,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2369.198,276.669,1.541,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2369.298,274.611,-3.379,31.447,50.5,0.09999999999990905,304.597,0.505
2369.398,273.383,2.985,12.065,55.0,0.1000000000003638,285.215,0.55
2369.498,276.652,1.567,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2369.598,274.376,1.438,12.065,55.0,0.09999999999990905,285.215,0.55
2369.698,282.75,1.694,30.686,59.5,0.09999999999990905,303.83599999999996,0.595
2369.798,275.755,-0.991,12.065,55.0,0.09999999999990905,285.215,0.55
2369.898,276.64,1.556,36.627,59.0,0.1000000000003638,309.777,0.59
2369.998,270.503,11.8,17.108,57.0,0.09999999999990905,290.258,0.57
2370.098,282.596,1.652,30.686,59.5,0.09999999999990905,303.83599999999996,0.595
2370.198,282.544,1.661,30.686,59.5,0.09999999999990905,303.83599999999996,0.595
2370.298,274.445,-3.054,31.447,50.5,0.09999999999990905,304.597,0.505
2370.398,259.943,22.29,-0.989,52.5,0.1000000000003638,272.161,0.525
2370.498,276.631,1.495,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2370.598,259.543,22.28,-0.989,52.5,0.09999999999990905,272.161,0.525
2370.698,274.476,-3.174,31.447,50.5,0.09999999999990905,304.597,0.505
2370.798,274.454,-3.123,31.447,50.5,0.09999999999990905,304.597,0.505
2370.898,282.278,1.664,30.576,59.5,0.1000000000003638,303.726,0.595
2370.998,258.916,22.202,-0.989,52.5,0.09999999999990905,272.161,0.525
2371.098,276.588,1.545,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2371.198,276.237,2.845,17.108,57.0,0.09999999999990905,290.258,0.57
2371.298,259.038,21.362,-0.989,52.5,0.09999999999990905,272.161,0.525
2371.398,274.792,6.416,17.108,57.0,0.1000000000003638,290.258,0.57
2371.498,258.864,21.384,-0.989,52.5,0.09999999999990905,272.161,0.525
2371.598,276.572,1.526,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2371.698,276.563,1.553,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2371.798,276.566,1.544,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2371.898,281.97,1.676,30.576,59.5,0.1000000000003638,303.726,0.595
2371.998,262.062,24.623,12.065,55.0,0.09999999999990905,285.215,0.55
2372.098,281.905,1.674,30.576,59.5,0.09999999999990905,303.726,0.595
2372.198,276.54,1.543,36.627,59.0,0.09999999999990905,309.777,0.59
2372.298,257.994,21.442,-0.989,52.5,0.09999999999990905,272.161,0.525
2372.398,281.84,1.654,30.646,59.5,0.1000000000003638,303.796,0.595
2372.498,276.524,1.569,36.529,59.0,0.09999999999990905,309.679,0.59
2372.598,276.534,1.508,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2372.698,276.707,1.276,17.108,57.0,0.09999999999990905,290.258,0.57
2372.798,275.163,-4.755,31.447,50.5,0.09999999999990905,304.597,0.505
2372.898,275.084,-4.498,31.447,50.5,0.1000000000003638,304.597,0.505
2372.998,276.699,1.412,17.108,57.0,0.09999999999990905,290.258,0.57
2373.098,277.011,0.577,17.108,57.0,0.09999999999990905,290.258,0.57
2373.198,256.984,21.547,-0.989,52.0,0.09999999999990905,272.161,0.52
2373.298,276.498,1.549,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2373.398,277.343,0.148,17.108,57.0,0.1000000000003638,290.258,0.57
2373.498,277.275,0.473,17.108,57.0,0.09999999999990905,290.258,0.57
2373.598,256.085,22.605,-0.989,52.0,0.09999999999990905,272.161,0.52
2373.698,274.776,-3.615,31.447,50.5,0.09999999999990905,304.597,0.505
2373.798,254.828,24.211,-0.989,52.0,0.09999999999990905,272.161,0.52
2373.898,254.354,24.563,-0.989,52.0,0.1000000000003638,272.161,0.52
2373.998,277.488,0.293,17.108,57.0,0.09999999999990905,290.258,0.57
2374.098,261.288,27.188,12.166,54.5,0.09999999999990905,285.316,0.545
2374.198,280.508,4.263,30.686,59.5,0.09999999999990905,303.83599999999996,0.595
2374.298,258.391,30.171,12.166,54.5,0.09999999999990905,285.316,0.545
2374.398,277.447,0.376,17.108,57.0,0.1000000000003638,290.258,0.57
2374.498,274.7,-3.645,31.447,50.5,0.09999999999990905,304.597,0.505
2374.598,276.461,1.529,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2374.698,276.449,1.528,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2374.798,277.728,-0.486,17.108,57.0,0.09999999999990905,290.258,0.57
2374.898,276.447,1.535,36.506,59.0,0.1000000000003638,309.65599999999995,0.59
2374.998,276.437,1.546,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2375.098,274.849,-4.447,12.065,54.5,0.09999999999990905,285.215,0.545
2375.198,276.774,14.205,30.686,59.5,0.09999999999990905,303.83599999999996,0.595
2375.298,276.432,1.544,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2375.398,264.434,10.601,-0.989,52.0,0.1000000000003638,272.161,0.52
2375.498,276.423,1.533,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2375.598,278.027,-0.298,17.108,57.0,0.09999999999990905,290.258,0.57
2375.698,265.45,9.121,-0.989,52.0,0.09999999999990905,272.161,0.52
2375.798,264.448,17.228,12.065,54.5,0.09999999999990905,285.215,0.545
2375.898,266.185,12.719,12.065,54.5,0.1000000000003638,285.215,0.545
2375.998,275.611,14.587,30.686,59.5,0.09999999999990905,303.83599999999996,0.595
2376.098,267.773,6.772,-0.989,52.0,0.09999999999990905,272.161,0.52
2376.198,276.209,12.507,30.686,59.5,0.09999999999990905,303.83599999999996,0.595
2376.298,277.503,0.422,17.108,57.0,0.09999999999990905,290.258,0.57
2376.398,275.097,-4.255,31.447,50.5,0.1000000000003638,304.597,0.505
2376.498,265.745,11.98,-0.989,52.0,0.09999999999990905,272.161,0.52
2376.598,276.174,2.249,36.553,59.0,0.09999999999990905,309.703,0.59
2376.698,263.323,15.153,-0.989,52.0,0.09999999999990905,272.161,0.52
2376.798,275.506,-3.014,12.065,54.5,0.09999999999990905,285.215,0.545
2376.898,277.552,0.542,17.108,57.0,0.1000000000003638,290.258,0.57
2376.998,273.546,2.059,12.065,54.5,0.09999999999990905,285.215,0.545
2377.098,274.944,-3.86,31.447,50.5,0.09999999999990905,304.597,0.505
2377.198,277.292,1.043,17.108,57.0,0.09999999999990905,290.258,0.57
2377.298,272.129,4.053,12.166,54.5,0.09999999999990905,285.316,0.545
2377.398,274.915,-3.821,31.447,50.5,0.1000000000003638,304.597,0.505
2377.498,277.516,0.158,17.108,57.0,0.09999999999990905,290.258,0.57
2377.598,277.809,-0.361,17.108,57.0,0.09999999999990905,290.258,0.57
2377.698,266.992,36.125,30.686,59.0,0.09999999999990905,303.83599999999996,0.59
2377.798,274.929,-3.833,31.447,50.5,0.09999999999990905,304.597,0.505
2377.898,275.002,-4.098,31.447,50.5,0.1000000000003638,304.597,0.505
2377.998,265.746,38.477,30.686,59.0,0.09999999999990905,303.83599999999996,0.59
2378.098,275.37,-5.263,31.447,50.5,0.09999999999990905,304.597,0.505
2378.198,276.004,-4.241,-0.989,52.0,0.09999999999990905,272.161,0.52
2378.298,275.621,-5.885,31.447,50.5,0.09999999999990905,304.597,0.505
2378.398,268.762,8.573,12.166,54.5,0.1000000000003638,285.316,0.545
2378.498,264.08,41.043,30.686,59.0,0.09999999999990905,303.83599999999996,0.59
2378.598,286.317,-15.756,17.108,57.0,0.09999999999990905,290.258,0.57
2378.698,278.059,-2.196,-0.868,52.0,0.09999999999990905,272.282,0.52
2378.798,276.277,-7.862,31.447,50.5,0.09999999999990905,304.597,0.505
2378.898,263.557,41.661,30.686,59.0,0.1000000000003638,303.83599999999996,0.59
2378.998,263.165,42.216,30.686,59.0,0.09999999999990905,303.83599999999996,0.59
2379.098,275.919,-6.262,31.447,50.5,0.09999999999990905,304.597,0.505
2379.198,277.89,-0.514,-0.868,52.0,0.09999999999990905,272.282,0.52
2379.298,277.593,-0.297,-0.868,52.0,0.09999999999990905,272.282,0.52
2379.398,260.821,47.737,30.686,59.0,0.1000000000003638,303.83599999999996,0.59
2379.498,283.239,-18.179,12.166,54.5,0.09999999999990905,285.316,0.545
2379.598,285.151,-20.144,12.166,54.5,0.09999999999990905,285.316,0.545
2379.698,288.006,-17.032,17.108,57.0,0.09999999999990905,290.258,0.57
2379.798,273.304,6.724,36.627,58.5,0.09999999999990905,309.777,0.585
2379.898,277.798,-0.587,-0.868,52.0,0.1000000000003638,272.282,0.52
2379.998,288.04,-16.732,17.108,57.0,0.09999999999990905,290.258,0.57
2380.098,277.397,-0.121,-0.868,52.0,0.09999999999990905,272.282,0.52
2380.198,273.21,7.275,36.627,58.5,0.09999999999990905,309.777,0.585
2380.298,273.687,5.79,36.591,58.5,0.09999999999990905,309.741,0.585
2380.398,275.095,-3.938,31.447,50.5,0.1000000000003638,304.597,0.505
2380.498,287.099,-13.856,17.108,57.0,0.09999999999990905,290.258,0.57
2380.598,278.335,-2.29,-0.989,52.0,0.09999999999990905,272.161,0.52
2380.698,278.927,-2.502,-0.989,52.0,0.09999999999990905,272.161,0.52
2380.798,278.614,-1.227,-0.989,52.0,0.09999999999990905,272.161,0.52
2380.898,277.377,-5.572,36.506,58.5,0.1000000000003638,309.65599999999995,0.585
2380.998,278.806,-9.738,36.506,58.5,0.09999999999990905,309.65599999999995,0.585
2381.098,273.216,5.013,12.166,54.5,0.09999999999990905,285.316,0.545
2381.198,275.067,-3.945,31.447,50.5,0.09999999999990905,304.597,0.505
2381.298,281.618,-16.697,36.506,58.5,0.09999999999990905,309.65599999999995,0.585
2381.398,282.236,-18.204,36.506,58.5,0.1000000000003638,309.65599999999995,0.585
2381.498,259.265,45.433,30.686,58.5,0.09999999999990905,303.83599999999996,0.585
2381.598,283.428,-20.936,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2381.698,275.697,-5.744,31.447,50.5,0.09999999999990905,304.597,0.505
2381.798,283.501,-6.535,17.108,57.0,0.09999999999990905,290.258,0.57
2381.898,260.78,39.544,30.686,58.5,0.1000000000003638,303.83599999999996,0.585
2381.998,275.811,-6.024,31.447,50.5,0.09999999999990905,304.597,0.505
2382.098,284.541,-22.727,36.627,59.0,0.09999999999990905,309.777,0.59
2382.198,283.398,-6.553,17.108,57.0,0.09999999999990905,290.258,0.57
2382.298,267.349,18.789,30.686,58.5,0.09999999999990905,303.83599999999996,0.585
2382.398,292.13,-18.446,-0.868,52.0,0.1000000000003638,272.282,0.52
2382.498,275.869,-5.801,31.447,50.5,0.09999999999990905,304.597,0.505
2382.598,268.103,18.804,30.686,58.5,0.09999999999990905,303.83599999999996,0.585
2382.698,265.873,14.361,12.166,54.5,0.09999999999990905,285.316,0.545
2382.798,267.927,19.443,30.686,58.5,0.09999999999990905,303.83599999999996,0.585
2382.898,282.008,-3.615,17.108,57.0,0.1000000000003638,290.258,0.57
2382.998,275.334,-4.224,31.447,50.5,0.09999999999990905,304.597,0.505
2383.098,278.468,6.698,-0.868,52.0,0.09999999999990905,272.282,0.52
2383.198,266.938,12.043,12.166,54.5,0.09999999999990905,285.316,0.545
2383.298,272.28,10.999,-0.868,52.0,0.09999999999990905,272.282,0.52
2383.398,275.267,-4.107,31.447,50.5,0.1000000000003638,304.597,0.505
2383.498,280.396,-0.968,17.108,57.0,0.09999999999990905,290.258,0.57
2383.598,280.633,-1.654,17.108,57.0,0.09999999999990905,290.258,0.57
2383.698,276.551,2.079,36.596,59.0,0.09999999999990905,309.746,0.59
2383.798,276.342,2.586,36.627,59.0,0.09999999999990905,309.777,0.59
2383.898,275.183,-3.939,31.447,50.5,0.1000000000003638,304.597,0.505
2383.998,276.13,2.974,36.627,59.0,0.09999999999990905,309.777,0.59
2384.098,276.061,3.06,36.627,59.0,0.09999999999990905,309.777,0.59
2384.198,260.971,23.242,12.166,54.5,0.09999999999990905,285.316,0.545
2384.298,260.725,22.502,12.166,54.5,0.09999999999990905,285.316,0.545
2384.398,260.845,21.7,12.166,54.5,0.1000000000003638,285.316,0.545
2384.498,261.334,35.218,30.795,58.0,0.09999999999990905,303.945,0.58
2384.598,275.274,-4.296,31.447,50.5,0.09999999999990905,304.597,0.505
2384.698,261.732,19.088,12.166,54.5,0.09999999999990905,285.316,0.545
2384.798,276.085,2.293,36.627,59.0,0.09999999999990905,309.777,0.59
2384.898,263.486,14.748,12.166,54.5,0.1000000000003638,285.316,0.545
2384.998,264.277,13.168,12.166,54.392,0.09999999999990905,285.316,0.5439200000000001
2385.098,276.09,2.273,36.627,59.0,0.09999999999990905,309.777,0.59
2385.198,280.056,-0.65,17.108,57.0,0.09999999999990905,290.258,0.57
2385.298,290.061,-13.399,-0.868,52.0,0.09999999999990905,272.282,0.52
2385.398,267.945,8.09,12.166,54.0,0.1000000000003638,285.316,0.54
2385.498,263.61,25.663,30.686,58.0,0.09999999999990905,303.83599999999996,0.58
2385.598,276.03,2.264,36.627,59.0,0.09999999999990905,309.777,0.59
2385.698,279.621,0.19,17.108,57.0,0.09999999999990905,290.258,0.57
2385.798,275.963,-5.837,31.447,50.5,0.09999999999990905,304.597,0.505
2385.898,286.654,-5.871,-0.868,52.0,0.1000000000003638,272.282,0.52
2385.998,267.521,14.93,30.795,58.0,0.09999999999990905,303.945,0.58
2386.098,286.448,-6.159,-0.868,52.0,0.09999999999990905,272.282,0.52
2386.198,275.541,-4.609,31.447,50.5,0.09999999999990905,304.597,0.505
2386.298,279.519,0.215,17.108,57.0,0.09999999999990905,290.258,0.57
2386.398,287.014,-7.745,-0.868,52.0,0.1000000000003638,272.282,0.52
2386.498,286.758,-6.789,-0.868,52.0,0.09999999999990905,272.282,0.52
2386.598,275.39,-4.151,31.447,50.5,0.09999999999990905,304.597,0.505
2386.698,279.034,1.064,17.108,57.0,0.09999999999990905,290.258,0.57
2386.798,279.008,1.074,17.108,57.0,0.09999999999990905,290.258,0.57
2386.898,285.918,-5.637,-0.868,52.0,0.1000000000003638,272.282,0.52
2386.998,265.818,10.996,12.166,54.0,0.09999999999990905,285.316,0.54
2387.098,281.364,-21.814,30.795,58.0,0.09999999999990905,303.945,0.58
2387.198,275.751,2.62,36.627,59.0,0.09999999999990905,309.777,0.59
2387.298,282.618,-24.22,30.795,58.0,0.09999999999990905,303.945,0.58
2387.398,270.134,3.66,12.166,54.0,0.1000000000003638,285.316,0.54
2387.498,284.25,-10.804,17.108,57.0,0.09999999999990905,290.258,0.57
2387.598,284.725,-10.885,17.108,57.0,0.09999999999990905,290.258,0.57
2387.698,288.038,-6.644,-0.868,52.0,0.09999999999990905,272.282,0.52
2387.798,275.297,-3.972,31.447,50.5,0.09999999999990905,304.597,0.505
2387.898,282.045,-19.707,30.795,58.0,0.1000000000003638,303.945,0.58
2387.998,276.29,-9.303,12.166,54.0,0.09999999999990905,285.316,0.54
2388.098,275.533,3.032,36.627,59.0,0.09999999999990905,309.777,0.59
2388.198,281.282,-16.442,30.795,58.0,0.09999999999990905,303.945,0.58
2388.298,275.83,-5.513,31.447,50.5,0.09999999999990905,304.597,0.505
2388.398,305.528,-52.148,17.108,57.0,0.1000000000003638,290.258,0.57
2388.498,285.286,-22.761,12.166,54.0,0.09999999999990905,285.316,0.54
2388.598,282.045,-18.229,30.795,58.0,0.09999999999990905,303.945,0.58
2388.698,282.133,-18.091,30.795,58.0,0.09999999999990905,303.945,0.58
2388.798,290.045,-10.317,-0.868,52.0,0.09999999999990905,272.282,0.52
2388.898,282.962,-20.395,30.795,58.0,0.1000000000003638,303.945,0.58
2388.998,291.641,-12.559,-0.868,52.0,0.09999999999990905,272.282,0.52
2389.098,275.961,1.571,36.506,59.0,0.09999999999990905,309.65599999999995,0.59
2389.198,292.996,-13.203,-0.868,52.0,0.09999999999990905,272.282,0.52
2389.298,297.783,-40.955,12.166,54.5,0.09999999999990905,285.316,0.545
2389.398,275.686,-4.733,31.447,50.5,0.1000000000003638,304.597,0.505
2389.498,275.663,-4.667,31.447,50.5,0.09999999999990905,304.597,0.505
2389.598,276.371,0.315,36.627,59.0,0.09999999999990905,309.777,0.59
2389.698,307.263,-46.29,17.108,57.5,0.09999999999990905,290.258,0.575
2389.798,277.262,-2.438,30.795,58.0,0.09999999999990905,303.945,0.58
2389.898,277.147,-2.132,30.795,58.0,0.1000000000003638,303.945,0.58
2389.998,276.993,-1.699,30.795,58.0,0.09999999999990905,303.945,0.58
2390.098,276.897,-1.491,30.795,58.0,0.09999999999990905,303.945,0.58
2390.198,298.221,-35.595,12.166,54.5,0.09999999999990905,285.316,0.545
2390.298,276.34,0.152,30.795,58.0,0.09999999999990905,303.945,0.58
2390.398,276.204,0.382,30.795,58.0,0.1000000000003638,303.945,0.58
2390.498,295.764,-15.951,-0.868,52.0,0.09999999999990905,272.282,0.52
2390.598,275.39,-3.922,31.447,51.0,0.09999999999990905,304.597,0.51
2390.698,298.202,-18.36,-0.868,52.0,0.09999999999990905,272.282,0.52
2390.798,304.615,-39.111,17.108,58.0,0.09999999999990905,290.258,0.58
2390.898,298.347,-16.309,-0.868,52.0,0.1000000000003638,272.282,0.52
2390.998,292.145,-22.799,12.166,54.5,0.09999999999990905,285.316,0.545
2391.098,275.389,-3.97,31.447,51.0,0.09999999999990905,304.597,0.51
2391.198,282.868,-19.197,30.795,58.0,0.09999999999990905,303.945,0.58
2391.298,290.973,-20.82,12.166,54.5,0.09999999999990905,285.316,0.545
2391.398,280.994,-10.926,36.627,59.0,0.1000000000003638,309.777,0.59
2391.498,280.734,-9.948,36.627,59.0,0.09999999999990905,309.777,0.59
2391.598,275.89,-5.487,31.447,51.0,0.09999999999990905,304.597,0.51
2391.698,279.805,-7.015,36.627,59.0,0.09999999999990905,309.777,0.59
2391.798,299.486,-16.004,-0.868,52.0,0.09999999999990905,272.282,0.52
2391.898,299.988,-27.329,17.108,58.0,0.1000000000003638,290.258,0.58
2391.998,294.665,-7.405,-0.868,52.5,0.09999999999990905,272.282,0.525
2392.098,292.676,-5.66,-0.868,52.5,0.09999999999990905,272.282,0.525
2392.198,277.898,-1.412,36.627,59.0,0.09999999999990905,309.777,0.59
2392.298,302.479,-70.45,30.795,58.5,0.09999999999990905,303.945,0.585
2392.398,276.207,-5.943,31.447,51.0,0.1000000000003638,304.597,0.51
2392.498,302.742,-69.308,30.795,58.5,0.09999999999990905,303.945,0.585
2392.598,275.933,-5.131,31.447,51.0,0.09999999999990905,304.597,0.51
2392.698,303.758,-70.863,30.795,58.5,0.09999999999990905,303.945,0.585
2392.798,316.582,-41.976,-0.868,52.5,0.09999999999990905,272.282,0.525
2392.898,275.662,-4.293,31.447,51.0,0.1000000000003638,304.597,0.51
2392.998,320.522,-45.576,-0.868,52.5,0.09999999999990905,272.282,0.525
2393.098,275.608,-4.276,31.447,51.0,0.09999999999990905,304.597,0.51
2393.198,276.515,1.777,36.627,59.0,0.09999999999990905,309.777,0.59
2393.298,307.626,-77.671,30.795,58.5,0.09999999999990905,303.945,0.585
2393.398,271.631,13.537,12.166,54.5,0.1000000000003638,285.316,0.545
2393.498,270.188,15.468,12.166,54.5,0.09999999999990905,285.316,0.545
2393.598,275.516,-4.007,31.447,51.0,0.09999999999990905,304.597,0.51
2393.698,283.537,3.145,17.108,58.0,0.09999999999990905,290.258,0.58
2393.798,275.478,-3.945,31.447,51.0,0.09999999999990905,304.597,0.51
2393.898,306.358,-69.929,30.795,58.5,0.1000000000003638,303.945,0.585
2393.998,276.405,1.769,36.627,59.0,0.09999999999990905,309.777,0.59
2394.098,276.387,1.796,36.627,59.0,0.09999999999990905,309.777,0.59
2394.198,283.597,2.002,17.108,58.0,0.09999999999990905,290.258,0.58
2394.298,266.894,17.459,12.166,54.5,0.09999999999990905,285.316,0.545
2394.398,283.471,2.028,17.108,58.0,0.1000000000003638,290.258,0.58
2394.498,276.393,1.688,36.627,59.0,0.09999999999990905,309.777,0.59
2394.598,266.819,16.702,12.166,54.5,0.09999999999990905,285.316,0.545
2394.698,303.869,-59.256,30.795,59.0,0.09999999999990905,303.945,0.59
2394.798,275.848,-5.173,31.447,51.0,0.09999999999990905,304.597,0.51
2394.898,275.903,-5.234,31.447,51.0,0.1000000000003638,304.597,0.51
2394.998,266.726,16.322,12.166,54.5,0.09999999999990905,285.316,0.545
2395.098,303.01,-55.804,30.795,59.0,0.09999999999990905,303.945,0.59
2395.198,276.038,-5.536,31.447,51.0,0.09999999999990905,304.597,0.51
2395.298,276.332,1.654,36.627,59.0,0.09999999999990905,309.777,0.59
2395.398,317.709,-32.304,-0.868,53.0,0.1000000000003638,272.282,0.53
2395.498,302.974,-54.994,30.795,59.0,0.09999999999990905,303.945,0.59
2395.598,276.515,-6.843,31.447,51.0,0.09999999999990905,304.597,0.51
2395.698,282.895,1.863,17.108,58.0,0.09999999999990905,290.258,0.58
2395.798,276.245,-5.832,31.447,51.0,0.09999999999990905,304.597,0.51
2395.898,317.886,-32.284,-0.868,53.0,0.1000000000003638,272.282,0.53
2395.998,282.766,1.883,17.108,58.0,0.09999999999990905,290.258,0.58
2396.098,318.069,-32.145,-0.868,53.0,0.09999999999990905,272.282,0.53
2396.198,276.277,1.658,36.627,59.0,0.09999999999990905,309.777,0.59
2396.298,276.277,1.633,36.627,59.0,0.09999999999990905,309.777,0.59
2396.398,301.317,-47.918,30.795,59.5,0.1000000000003638,303.945,0.595
2396.498,264.564,17.956,12.166,54.5,0.09999999999990905,285.316,0.545
2396.598,300.855,-46.441,30.795,59.5,0.09999999999990905,303.945,0.595
2396.698,264.468,17.873,12.166,54.5,0.09999999999990905,285.316,0.545
2396.798,317.313,-29.958,-0.868,53.0,0.09999999999990905,272.282,0.53
2396.898,276.241,1.666,36.627,59.0,0.1000000000003638,309.777,0.59
2396.998,300.89,-45.894,30.795,59.5,0.09999999999990905,303.945,0.595
2397.098,275.581,-3.942,31.447,51.0,0.09999999999990905,304.597,0.51
2397.198,313.057,-22.422,-0.868,53.0,0.09999999999990905,272.282,0.53
2397.298,299.52,-41.156,30.795,59.5,0.09999999999990905,303.945,0.595
2397.398,310.433,-18.598,-0.868,53.0,0.1000000000003638,272.282,0.53
2397.498,308.82,-16.554,-0.851,53.0,0.09999999999990905,272.299,0.53
